,Year,Date,RoundID,Stage,MatchID,Country,City,Stadium,Home_Team_Name,Home_Team_Initials,Half_Time_Home_Goals,Home_Team_Goals,Away_Team_Name,Away_Team_Initials,Half_Time_Away_Goals,Away_Team_Goals,Half_Time_Goals,Goals,Outcome_Of_The_Match,Win_Conditions,Attendance,Referee,Assistant_1,Assistant_2
266,1974.0,03 Jul 1974,263.0,Group A,1946.0,Argentina,Gelsenkirchen ,Parkstadion,Argentina,ARG,1.0,1.0,German DR,GDR,1.0,1.0,2.0,2.0,DRAW, ,54254.0,TAYLOR John (ENG),KAMEL Mahmoud (EGY),THOMAS Clive (WAL)
267,1974.0,03 Jul 1974,263.0,Group B,2182.0,Sweden,D�Sseldorf ,Rheinstadion,Sweden,SWE,1.0,2.0,Yugoslavia,YUG,1.0,1.0,2.0,3.0,Home_Team_Win, ,41300.0,PESTARINO Luis (ARG),BARRETO RUIZ Ramon (URU),LLOBREGAT Vicente (VEN)
268,1974.0,06 Jul 1974,264.0,Match for third place,1984.0,Brazil,Munich ,Olympiastadion,Brazil,BRA,0.0,0.0,Poland,POL,0.0,1.0,0.0,1.0,Away_Team_Win, ,77100.0,ANGONESE Aurelio (ITA),NAMDAR Jafar (IRN),NDIAYE Birame (SEN)
269,1974.0,07 July 197,605.0,Final,2063.0,Netherlands,Munich ,Olympiastadion,Netherlands,NED,1.0,1.0,Germany FR,FRG,2.0,2.0,3.0,3.0,Away_Team_Win, ,78200.0,TAYLOR John (ENG),GONZALEZ ARCHUNDIA Alfonso (MEX),BARRETO RUIZ Ramon (URU)
270,1978.0,01 Jun 1978,278.0,Group 2,2351.0,Germany FR,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,FRG,0.0,0.0,Poland,POL,0.0,0.0,0.0,0.0,DRAW, ,67579.0,COEREZZA Norberto Angel (ARG),ITHURRALDE Arturo Andres (ARG),COMESANA Miguel (ARG)
271,1978.0,02 Jun 1978,278.0,Group 1,2347.0,Italy,Mar Del Plata ,Estadio Jos� Mar�a Minella,Italy,ITA,1.0,2.0,France,FRA,1.0,1.0,2.0,3.0,Home_Team_Win, ,42373.0,RAINEA Nicolae (ROU),LINEMAYR Erich (AUT),SILVAGNO CAVANNA Juan (CHI)
272,1978.0,02 Jun 1978,278.0,Group 2,2433.0,Tunisia,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Tunisia,TUN,0.0,3.0,Mexico,MEX,1.0,1.0,1.0,4.0,Home_Team_Win, ,17396.0,GORDON John (SCO),DUBACH Jean (SUI),GONELLA Sergio (ITA)
273,1978.0,02 Jun 1978,278.0,Group 1,2199.0,Argentina,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,ARG,1.0,2.0,Hungary,HUN,1.0,1.0,2.0,3.0,Home_Team_Win, ,71615.0,GARRIDO Antonio (POR),NDIAYE Youssou (SEN),PARTRIDGE Pat (ENG)
274,1978.0,03 Jun 1978,278.0,Group 3,2253.0,Sweden,Mar Del Plata ,Estadio Jos� Mar�a Minella,Sweden,SWE,1.0,1.0,Brazil,BRA,1.0,1.0,2.0,2.0,DRAW, ,32569.0,THOMAS Clive (WAL),JARGUZ Alojzy (POL),NAMDAR Jafar (IRN)
275,1978.0,03 Jun 1978,278.0,Group 3,2216.0,Austria,Buenos Aires ,Jose Amalfitani,Austria,AUT,1.0,2.0,Spain,ESP,1.0,1.0,2.0,3.0,Home_Team_Win, ,40841.0,PALOTAI Karoly (HUN),BARRETO RUIZ Ramon (URU),IVANOV Anatoly (URS)
276,1978.0,03 Jun 1978,278.0,Group 4,2451.0,Peru,Cordoba ,Estadio Ol�mpico Chateau Carreras,Peru,PER,1.0,3.0,Scotland,SCO,1.0,1.0,2.0,4.0,Home_Team_Win, ,37927.0,ERIKSSON Ulf (SWE),GEBREYESUS DIFUE Tesfaye (ERI),MARTINEZ Angel (ESP)
277,1978.0,03 Jun 1978,278.0,Group 4,2388.0,Netherlands,Mendoza ,San Martin,Netherlands,NED,1.0,3.0,IR Iran,IRN,0.0,0.0,1.0,3.0,Home_Team_Win, ,33431.0,GONZALEZ ARCHUNDIA Alfonso (MEX),WURTZ Robert (FRA),COMESANA Miguel (ARG)
278,1978.0,06 Jun 1978,278.0,Group 1,2396.0,Italy,Mar Del Plata ,Estadio Jos� Mar�a Minella,Italy,ITA,2.0,3.0,Hungary,HUN,0.0,1.0,2.0,4.0,Home_Team_Win, ,26533.0,BARRETO RUIZ Ramon (URU),BIWERSI Ferdinand (GER),GORDON John (SCO)
279,1978.0,06 Jun 1978,278.0,Group 2,2454.0,Poland,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,POL,1.0,1.0,Tunisia,TUN,0.0,0.0,1.0,1.0,Home_Team_Win, ,9624.0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),THOMAS Clive (WAL)
280,1978.0,06 Jun 1978,278.0,Group 2,2350.0,Germany FR,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,FRG,4.0,6.0,Mexico,MEX,0.0,0.0,4.0,6.0,Home_Team_Win, ,35258.0,BOUZO Farouk (SYR),GARRIDO Antonio (POR),RION Francis (BEL)
281,1978.0,06 Jun 1978,278.0,Group 1,2197.0,Argentina,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,ARG,1.0,2.0,France,FRA,0.0,1.0,1.0,3.0,Home_Team_Win, ,71666.0,DUBACH Jean (SUI),OROZCO GUERRERO Cesar (PER),WINSEMANN Werner (CAN)
282,1978.0,07 Jun 1978,278.0,Group 3,2246.0,Brazil,Mar Del Plata ,Estadio Jos� Mar�a Minella,Brazil,BRA,0.0,0.0,Spain,ESP,0.0,0.0,0.0,0.0,DRAW, ,34771.0,GONELLA Sergio (ITA),KLEIN Abraham (ISR),ITHURRALDE Arturo Andres (ARG)
283,1978.0,07 Jun 1978,278.0,Group 3,2224.0,Austria,Buenos Aires ,Jose Amalfitani,Austria,AUT,1.0,1.0,Sweden,SWE,0.0,0.0,1.0,1.0,Home_Team_Win, ,41424.0,CORVER Charles (NED),MAKSIMOVIC Dusan (SCG),SEOUDI Hedi (TUN)
284,1978.0,07 Jun 1978,278.0,Group 4,2408.0,Scotland,Cordoba ,Estadio Ol�mpico Chateau Carreras,Scotland,SCO,1.0,1.0,IR Iran,IRN,0.0,1.0,1.0,2.0,DRAW, ,7938.0,NDIAYE Youssou (SEN),RAINEA Nicolae (ROU),COELHO Arnaldo (BRA)
285,1978.0,07 Jun 1978,278.0,Group 4,2394.0,Netherlands,Mendoza ,San Martin,Netherlands,NED,0.0,0.0,Peru,PER,0.0,0.0,0.0,0.0,DRAW, ,28125.0,PROKOP Adolf (GDR),COEREZZA Norberto Angel (ARG),IVANOV Anatoly (URS)
286,1978.0,10 Jun 1978,278.0,Group 1,2344.0,France,Mar Del Plata ,Estadio Jos� Mar�a Minella,France,FRA,3.0,3.0,Hungary,HUN,1.0,1.0,4.0,4.0,Home_Team_Win, ,23127.0,COELHO Arnaldo (BRA),PARTRIDGE Pat (ENG),SILVAGNO CAVANNA Juan (CHI)
287,1978.0,10 Jun 1978,278.0,Group 2,2431.0,Poland,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Poland,POL,1.0,3.0,Mexico,MEX,0.0,1.0,1.0,4.0,Home_Team_Win, ,22651.0,NAMDAR Jafar (IRN),ERIKSSON Ulf (SWE),CORVER Charles (NED)
288,1978.0,10 Jun 1978,278.0,Group 2,2352.0,Germany FR,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,FRG,0.0,0.0,Tunisia,TUN,0.0,0.0,0.0,0.0,DRAW, ,30667.0,OROZCO GUERRERO Cesar (PER),COMESANA Miguel (ARG),PESTARINO Luis (ARG)
289,1978.0,10 Jun 1978,278.0,Group 1,2200.0,Italy,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Italy,ITA,0.0,1.0,Argentina,ARG,0.0,0.0,0.0,1.0,Home_Team_Win, ,71712.0,KLEIN Abraham (ISR),GONZALEZ ARCHUNDIA Alfonso (MEX),RION Francis (BEL)
290,1978.0,11 Jun 1978,278.0,Group 3,2215.0,Brazil,Mar Del Plata ,Estadio Jos� Mar�a Minella,Brazil,BRA,1.0,1.0,Austria,AUT,0.0,0.0,1.0,1.0,Home_Team_Win, ,35221.0,WURTZ Robert (FRA),BOUZO Farouk (SYR),GEBREYESUS DIFUE Tesfaye (ERI)
291,1978.0,11 Jun 1978,278.0,Group 3,2337.0,Spain,Buenos Aires ,Jose Amalfitani,Spain,ESP,0.0,1.0,Sweden,SWE,0.0,0.0,0.0,1.0,Home_Team_Win, ,42132.0,BIWERSI Ferdinand (GER),ITHURRALDE Arturo Andres (ARG),PROKOP Adolf (GDR)
292,1978.0,11 Jun 1978,278.0,Group 4,2405.0,Peru,Cordoba ,Estadio Ol�mpico Chateau Carreras,Peru,PER,3.0,4.0,Iran,IRN,1.0,1.0,4.0,5.0,Home_Team_Win, ,21262.0,JARGUZ Alojzy (POL),MAKSIMOVIC Dusan (SCG),WINSEMANN Werner (CAN)
293,1978.0,11 Jun 1978,278.0,Group 4,2395.0,Scotland,Mendoza ,San Martin,Scotland,SCO,1.0,3.0,Netherlands,NED,1.0,2.0,2.0,5.0,Home_Team_Win, ,35130.0,LINEMAYR Erich (AUT),PALOTAI Karoly (HUN),SEOUDI Hedi (TUN)
294,1978.0,14 Jun 1978,279.0,Group A,2349.0,Germany FR,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Germany FR,FRG,0.0,0.0,Italy,ITA,0.0,0.0,0.0,0.0,DRAW, ,67547.0,MAKSIMOVIC Dusan (SCG),GONZALEZ ARCHUNDIA Alfonso (MEX),COMESANA Miguel (ARG)
295,1978.0,14 Jun 1978,279.0,Group A,2220.0,Netherlands,Cordoba ,Estadio Ol�mpico Chateau Carreras,Netherlands,NED,3.0,5.0,Austria,AUT,0.0,1.0,3.0,6.0,Home_Team_Win, ,25050.0,GORDON John (SCO),ITHURRALDE Arturo Andres (ARG),BOUZO Farouk (SYR)
296,1978.0,14 Jun 1978,279.0,Group B,2251.0,Brazil,Mendoza ,San Martin,Brazil,BRA,2.0,3.0,Peru,PER,0.0,0.0,2.0,3.0,Home_Team_Win, ,31278.0,RAINEA Nicolae (ROU),DUBACH Jean (SUI),WINSEMANN Werner (CAN)
297,1978.0,14 Jun 1978,279.0,Group B,2202.0,Argentina,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,ARG,1.0,2.0,Poland,POL,0.0,0.0,1.0,2.0,Home_Team_Win, ,37091.0,ERIKSSON Ulf (SWE),NAMDAR Jafar (IRN),GEBREYESUS DIFUE Tesfaye (ERI)
298,1978.0,18 Jun 1978,279.0,Group B,2450.0,Poland,Mendoza ,San Martin,Poland,POL,0.0,1.0,Peru,PER,0.0,0.0,0.0,1.0,Home_Team_Win, ,35288.0,PARTRIDGE Pat (ENG),CLIVE Thomas (WAL),CORVER Charles (NED)
299,1978.0,18 Jun 1978,279.0,Group A,2221.0,Italy,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Italy,ITA,1.0,1.0,Austria,AUT,0.0,0.0,1.0,1.0,Home_Team_Win, ,66695.0,RION Francis (BEL),COEREZZA Norberto Angel (ARG),NDIAYE Youssou (SEN)
300,1978.0,18 Jun 1978,279.0,Group A,2348.0,Germany FR,Cordoba ,Estadio Ol�mpico Chateau Carreras,Germany FR,FRG,1.0,2.0,Netherlands,NED,1.0,2.0,2.0,4.0,DRAW, ,40750.0,BARRETO RUIZ Ramon (URU),COMESANA Miguel (ARG),COELHO Arnaldo (BRA)
301,1978.0,18 Jun 1978,279.0,Group B,2196.0,Argentina,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,ARG,0.0,0.0,Brazil,BRA,0.0,0.0,0.0,0.0,DRAW, ,37326.0,PALOTAI Karoly (HUN),LINEMAYR Erich (AUT),PROKOP Adolf (GDR)
302,1978.0,21 Jun 1978,279.0,Group A,2391.0,Netherlands,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Netherlands,NED,0.0,2.0,Italy,ITA,1.0,1.0,1.0,3.0,Home_Team_Win, ,67433.0,MARTINEZ Angel (ESP),PESTARINO Luis (ARG),OROZCO GUERRERO Cesar (PER)
303,1978.0,21 Jun 1978,279.0,Group A,2217.0,Austria,Cordoba ,Estadio Ol�mpico Chateau Carreras,Austria,AUT,0.0,3.0,Germany FR,FRG,1.0,2.0,1.0,5.0,Home_Team_Win, ,38318.0,KLEIN Abraham (ISR),JARGUZ Alojzy (POL),GARRIDO Antonio (POR)
304,1978.0,21 Jun 1978,279.0,Group B,2252.0,Brazil,Mendoza ,San Martin,Brazil,BRA,1.0,3.0,Poland,POL,1.0,1.0,2.0,4.0,Home_Team_Win, ,39586.0,SILVAGNO CAVANNA Juan (CHI),IVANOV Anatoly (URS),GONZALEZ ARCHUNDIA Alfonso (MEX)
305,1978.0,21 Jun 1978,279.0,Group B,2201.0,Argentina,Rosario ,Arroyito - Estadio Dr. Lisandro de la Torre,Argentina,ARG,2.0,6.0,Peru,PER,0.0,0.0,2.0,6.0,Home_Team_Win, ,37315.0,WURTZ Robert (FRA),BIWERSI Ferdinand (GER),GONELLA Sergio (ITA)
306,1978.0,24 Jun 1978,280.0,Match for third place,2247.0,Brazil,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Brazil,BRA,0.0,2.0,Italy,ITA,1.0,1.0,1.0,3.0,Home_Team_Win, ,69659.0,KLEIN Abraham (ISR),GONZALEZ ARCHUNDIA Alfonso (MEX),PALOTAI Karoly (HUN)
307,1978.0,25 Jun 1978,639.0,Final,2198.0,Argentina,Buenos Aires ,El Monumental - Estadio Monumental Antonio Vespuci,Argentina,ARG,0.0,3.0,Netherlands,NED,0.0,1.0,0.0,4.0,Home_Team_Win,Argentina win after extra time ,71483.0,GONELLA Sergio (ITA),BARRETO RUIZ Ramon (URU),LINEMAYR Erich (AUT)
308,1982.0,13 Jun 1982,293.0,Group 3,749.0,Argentina,Barcelona ,Camp Nou,Argentina,ARG,0.0,0.0,Belgium,BEL,0.0,1.0,0.0,1.0,Away_Team_Win, ,95000.0,CHRISTOV Vojtech (TCH),PALOTAI Karoly (HUN),JARGUZ Alojzy (POL)
309,1982.0,14 Jun 1982,293.0,Group 1,995.0,Italy,Vigo ,Estadio Municipal de Bala�dos,Italy,ITA,0.0,0.0,Poland,POL,0.0,0.0,0.0,0.0,DRAW, ,33000.0,VAUTROT Michel (FRA),PROKOP Adolf (GDR),RAINEA Nicolae (ROU)
310,1982.0,14 Jun 1982,293.0,Group 6,791.0,Brazil,Seville ,Ramon Sanchez Pizjuan,Brazil,BRA,0.0,2.0,Soviet Union,URS,1.0,1.0,1.0,3.0,Home_Team_Win, ,68000.0,LAMO CASTILLO Augusto (ESP),SANCHEZ ARMINIO Victoriano (ESP),GARCIA CARRION Jose L. (ESP)
311,1982.0,15 Jun 1982,293.0,Group 1,833.0,Peru,La Coru�A ,Riazor,Peru,PER,0.0,0.0,Cameroon,CMR,0.0,0.0,0.0,0.0,DRAW, ,11000.0,WOEHRER Franz (AUT),RAINEA Nicolae (ROU),PROKOP Adolf (GDR)
312,1982.0,15 Jun 1982,293.0,Group 3,896.0,Hungary,Elche ,Nuevo Estadio,Hungary,HUN,3.0,10.0,El Salvador,SLV,0.0,1.0,3.0,11.0,Home_Team_Win, ,23000.0,AL DOY Ebrahim (BHR),CORVER Charles (NED),LUND-SORENSEN Henning (DEN)
313,1982.0,15 Jun 1982,293.0,Group 6,1051.0,Scotland,Malaga ,La Rosaleda,Scotland,SCO,3.0,5.0,New Zealand,NZL,0.0,2.0,3.0,7.0,Home_Team_Win, ,36000.0,SOCHA David (USA),CHAN Thomson Tam Sun (HKG),EL GHOUL Yusef Mohamed (LBY)
314,1982.0,16 Jun 1982,293.0,Group 2,741.0,Germany FR,Gijon ,El Molinon,Germany FR,FRG,0.0,1.0,Algeria,ALG,0.0,2.0,0.0,3.0,Away_Team_Win, ,42000.0,LABO REVOREDO Enrique (PER),ARISTIZABAL MURCIA Gilberto (COL),CASARIN Paolo (ITA)
315,1982.0,16 Jun 1982,293.0,Group 4,878.0,England,Bilbao ,San Mames,England,ENG,1.0,3.0,France,FRA,1.0,1.0,2.0,4.0,Home_Team_Win, ,44172.0,GARRIDO Antonio (POR),CASTRO Gaston (CHI),COELHO Arnaldo (BRA)
316,1982.0,16 Jun 1982,293.0,Group 5,901.0,Spain,Valencia ,Luis Casanova,Spain,ESP,0.0,1.0,Honduras,HON,1.0,1.0,1.0,2.0,DRAW, ,49562.0,ITHURRALDE Arturo Andres (ARG),DOTCHEV Bogdan (BUL),BARRANCOS Luis (BOL)
317,1982.0,17 Jun 1982,293.0,Group 2,764.0,Chile,Oviedo ,Carlos Tartiere,Chile,CHI,0.0,0.0,Austria,AUT,1.0,1.0,1.0,1.0,Away_Team_Win, ,22500.0,CARDELLINO DE SAN VICENTE Juan (URU),CASARIN Paolo (ITA),ARISTIZABAL MURCIA Gilberto (COL)
318,1982.0,17 Jun 1982,293.0,Group 4,1012.0,Czechoslovakia,Valladolid ,Jose Zorrilla,Czechoslovakia,TCH,1.0,1.0,Kuwait,KUW,0.0,1.0,1.0,2.0,DRAW, ,25000.0,DWOMOH Benjamin (GHA),MENDEZ MOLINA Romulo (GUA),VALENTINE Robert (SCO)
319,1982.0,17 Jun 1982,293.0,Group 5,1044.0,Yugoslavia,Zaragoza ,La Romareda,Yugoslavia,YUG,0.0,0.0,Northern Ireland,NIR,0.0,0.0,0.0,0.0,DRAW, ,25000.0,FREDRIKSSON Erik (SWE),GALLER Bruno (SUI),PALOTAI Karoly (HUN)
320,1982.0,18 Jun 1982,293.0,Group 1,994.0,Italy,Vigo ,Estadio Municipal de Bala�dos,Italy,ITA,1.0,1.0,Peru,PER,0.0,1.0,1.0,2.0,DRAW, ,25000.0,ESCHWEILER Walter (GER),RUBIO VAZQUEZ Mario (MEX),KLEIN Abraham (ISR)
321,1982.0,18 Jun 1982,293.0,Group 3,752.0,Argentina,Alicante ,Jose Rico Perez,Argentina,ARG,2.0,4.0,Hungary,HUN,0.0,1.0,2.0,5.0,Home_Team_Win, ,32093.0,LACARNE Belaid (ALG),VAUTROT Michel (FRA),RAINEA Nicolae (ROU)
322,1982.0,18 Jun 1982,293.0,Group 6,790.0,Brazil,Seville ,Benito Villamarin,Brazil,BRA,1.0,4.0,Scotland,SCO,1.0,1.0,2.0,5.0,Home_Team_Win, ,47379.0,SILES Jesus Paulino (CRC),CHAN Thomson Tam Sun (HKG),PROKOP Adolf (GDR)
323,1982.0,19 Jun 1982,293.0,Group 1,834.0,Poland,La Coru�A ,Riazor,Poland,POL,0.0,0.0,Cameroon,CMR,0.0,0.0,0.0,0.0,DRAW, ,19000.0,PONNET Alexis (BEL),ESCHWEILER Walter (GER),RUBIO VAZQUEZ Mario (MEX)
324,1982.0,19 Jun 1982,293.0,Group 3,774.0,Belgium,Elche ,Nuevo Estadio,Belgium,BEL,1.0,1.0,El Salvador,SLV,0.0,0.0,1.0,1.0,Home_Team_Win, ,15000.0,MOFFATT Malcolm (NIR),CASTRO Gaston (CHI),JARGUZ Alojzy (POL)
325,1982.0,19 Jun 1982,293.0,Group 6,1054.0,Soviet Union,Malaga ,La Rosaleda,Soviet Union,URS,1.0,3.0,New Zealand,NZL,0.0,0.0,1.0,3.0,Home_Team_Win, ,19000.0,EL GHOUL Yusef Mohamed (LBY),SORIANO ALADREN Emilio (ESP),WHITE Clive (ENG)
326,1982.0,20 Jun 1982,293.0,Group 2,813.0,Germany FR,Gijon ,El Molinon,Germany FR,FRG,1.0,4.0,Chile,CHI,0.0,1.0,1.0,5.0,Home_Team_Win, ,42000.0,GALLER Bruno (SUI),CHRISTOV Vojtech (TCH),BOSKOVIC Tony (AUS)
327,1982.0,20 Jun 1982,293.0,Group 4,889.0,England,Bilbao ,San Mames,England,ENG,0.0,2.0,Czechoslovakia,TCH,0.0,0.0,0.0,2.0,Home_Team_Win, ,41123.0,CORVER Charles (NED),DOTCHEV Bogdan (BUL),ARISTIZABAL MURCIA Gilberto (COL)
328,1982.0,20 Jun 1982,293.0,Group 5,903.0,Spain,Valencia ,Luis Casanova,Spain,ESP,1.0,2.0,Yugoslavia,YUG,1.0,1.0,2.0,3.0,Home_Team_Win, ,48000.0,LUND-SORENSEN Henning (DEN),GARRIDO Antonio (POR),ITHURRALDE Arturo Andres (ARG)
329,1982.0,21 Jun 1982,293.0,Group 2,739.0,Algeria,Oviedo ,Carlos Tartiere,Algeria,ALG,0.0,0.0,Austria,AUT,0.0,2.0,0.0,2.0,Away_Team_Win, ,22000.0,BOSKOVIC Tony (AUS),CHRISTOV Vojtech (TCH),AL DOY Ebrahim (BHR)
330,1982.0,21 Jun 1982,293.0,Group 4,919.0,France,Valladolid ,Jose Zorrilla,France,FRA,2.0,4.0,Kuwait,KUW,0.0,1.0,2.0,5.0,Home_Team_Win, ,30043.0,STUPAR Miroslav (URS),FREDRIKSSON Erik (SWE),MATOVINOVIC Damir (CRO)
331,1982.0,21 Jun 1982,293.0,Group 5,959.0,Honduras,Zaragoza ,La Romareda,Honduras,HON,0.0,1.0,Northern Ireland,NIR,1.0,1.0,1.0,2.0,DRAW, ,15000.0,CHAN Thomson Tam Sun (HKG),LABO REVOREDO Enrique (PER),CASARIN Paolo (ITA)
332,1982.0,22 Jun 1982,293.0,Group 1,1055.0,Poland,La Coru�A ,Riazor,Poland,POL,0.0,5.0,Peru,PER,0.0,1.0,0.0,6.0,Home_Team_Win, ,25000.0,RUBIO VAZQUEZ Mario (MEX),SORIANO ALADREN Emilio (ESP),SANCHEZ ARMINIO Victoriano (ESP)
333,1982.0,22 Jun 1982,293.0,Group 3,779.0,Belgium,Elche ,Nuevo Estadio,Belgium,BEL,0.0,1.0,Hungary,HUN,1.0,1.0,1.0,2.0,DRAW, ,37000.0,WHITE Clive (ENG),ESCHWEILER Walter (GER),LACARNE Belaid (ALG)
334,1982.0,22 Jun 1982,293.0,Group 6,1071.0,Soviet Union,Malaga ,La Rosaleda,Soviet Union,URS,0.0,2.0,Scotland,SCO,1.0,2.0,1.0,4.0,DRAW, ,45000.0,RAINEA Nicolae (ROU),JARGUZ Alojzy (POL),PONNET Alexis (BEL)
335,1982.0,23 Jun 1982,293.0,Group 1,828.0,Italy,Vigo ,Estadio Municipal de Bala�dos,Italy,ITA,0.0,1.0,Cameroon,CMR,0.0,1.0,0.0,2.0,DRAW, ,20000.0,DOTCHEV Bogdan (BUL),SORIANO ALADREN Emilio (ESP),SANCHEZ ARMINIO Victoriano (ESP)
336,1982.0,23 Jun 1982,293.0,Group 3,751.0,Argentina,Alicante ,Jose Rico Perez,Argentina,ARG,1.0,2.0,El Salvador,SLV,0.0,0.0,1.0,2.0,Home_Team_Win, ,32500.0,BARRANCOS Luis (BOL),LAMO CASTILLO Augusto (ESP),LACARNE Belaid (ALG)
337,1982.0,23 Jun 1982,293.0,Group 6,789.0,Brazil,Seville ,Benito Villamarin,Brazil,BRA,2.0,4.0,New Zealand,NZL,0.0,0.0,2.0,4.0,Home_Team_Win, ,43000.0,MATOVINOVIC Damir (CRO),KLEIN Abraham (ISR),CORVER Charles (NED)
338,1982.0,24 Jun 1982,293.0,Group 2,740.0,Algeria,Oviedo ,Carlos Tartiere,Algeria,ALG,3.0,3.0,Chile,CHI,0.0,2.0,3.0,5.0,Home_Team_Win, ,16000.0,MENDEZ MOLINA Romulo (GUA),FREDRIKSSON Erik (SWE),COELHO Arnaldo (BRA)
339,1982.0,24 Jun 1982,293.0,Group 4,922.0,France,Valladolid ,Jose Zorrilla,France,FRA,0.0,1.0,Czechoslovakia,TCH,0.0,1.0,0.0,2.0,DRAW, ,28000.0,CASARIN Paolo (ITA),DWOMOH Benjamin (GHA),PALOTAI Karoly (HUN)
340,1982.0,24 Jun 1982,293.0,Group 5,962.0,Honduras,Zaragoza ,La Romareda,Honduras,HON,0.0,0.0,Yugoslavia,YUG,0.0,1.0,0.0,1.0,Away_Team_Win, ,25000.0,CASTRO Gaston (CHI),SILES Jesus Paulino (CRC),ITHURRALDE Arturo Andres (ARG)
341,1982.0,25 Jun 1982,293.0,Group 2,770.0,Germany FR,Gijon ,El Molinon,Germany FR,FRG,1.0,1.0,Austria,AUT,0.0,0.0,1.0,1.0,Home_Team_Win, ,41000.0,VALENTINE Robert (SCO),AL DOY Ebrahim (BHR),COELHO Arnaldo (BRA)
342,1982.0,25 Jun 1982,293.0,Group 4,882.0,England,Bilbao ,San Mames,England,ENG,1.0,1.0,Kuwait,KUW,0.0,0.0,1.0,1.0,Home_Team_Win, ,39700.0,ARISTIZABAL MURCIA Gilberto (COL),LUND-SORENSEN Henning (DEN),GARCIA CARRION Jose L. (ESP)
343,1982.0,25 Jun 1982,293.0,Group 5,902.0,Northern Ireland,Valencia ,Luis Casanova,Northern Ireland,NIR,0.0,1.0,Spain,ESP,0.0,0.0,0.0,1.0,Home_Team_Win, ,49562.0,ORTIZ Hector (PAR),LABO REVOREDO Enrique (PER),PONNET Alexis (BEL)
344,1982.0,28 Jun 1982,294.0,Group 4,767.0,Austria,Madrid ,Vicente Calderon,Austria,AUT,0.0,0.0,France,FRA,1.0,1.0,1.0,1.0,Away_Team_Win, ,37000.0,PALOTAI Karoly (HUN),CHRISTOV Vojtech (TCH),MATOVINOVIC Damir (CRO)
345,1982.0,28 Jun 1982,294.0,Group 1,782.0,Poland,Barcelona ,Camp Nou,Poland,POL,2.0,3.0,Belgium,BEL,0.0,0.0,2.0,3.0,Home_Team_Win, ,65000.0,SILES Jesus Paulino (CRC),LABO REVOREDO Enrique (PER),CASTRO Gaston (CHI)
346,1982.0,29 Jun 1982,294.0,Group 3,753.0,Italy,Barcelona ,Sarria,Italy,ITA,0.0,2.0,Argentina,ARG,0.0,1.0,0.0,3.0,Home_Team_Win, ,43000.0,RAINEA Nicolae (ROU),GALLER Bruno (SUI),LACARNE Belaid (ALG)
347,1982.0,29 Jun 1982,294.0,Group 2,879.0,Germany FR,Madrid ,Santiago Bernabeu,Germany FR,FRG,0.0,0.0,England,ENG,0.0,0.0,0.0,0.0,DRAW, ,75000.0,COELHO Arnaldo (BRA),ORTIZ Hector (PAR),MENDEZ MOLINA Romulo (GUA)
348,1982.0,01 Jul 1982,294.0,Group 4,771.0,Austria,Madrid ,Vicente Calderon,Austria,AUT,0.0,2.0,Northern Ireland,NIR,1.0,2.0,1.0,4.0,DRAW, ,20000.0,PROKOP Adolf (GDR),FREDRIKSSON Erik (SWE),ESCHWEILER Walter (GER)
349,1982.0,01 Jul 1982,294.0,Group 1,783.0,Belgium,Barcelona ,Camp Nou,Belgium,BEL,0.0,0.0,Soviet Union,URS,0.0,1.0,0.0,1.0,Away_Team_Win, ,45000.0,VAUTROT Michel (FRA),CORVER Charles (NED),GARRIDO Antonio (POR)
350,1982.0,02 Jul 1982,294.0,Group 3,750.0,Argentina,Barcelona ,Sarria,Argentina,ARG,0.0,1.0,Brazil,BRA,1.0,3.0,1.0,4.0,Away_Team_Win, ,44000.0,RUBIO VAZQUEZ Mario (MEX),ARISTIZABAL MURCIA Gilberto (COL),CASTRO Gaston (CHI)
351,1982.0,02 Jul 1982,294.0,Group 2,900.0,Germany FR,Madrid ,Santiago Bernabeu,Germany FR,FRG,0.0,2.0,Spain,ESP,0.0,1.0,0.0,3.0,Home_Team_Win, ,90089.0,CASARIN Paolo (ITA),WOEHRER Franz (AUT),PALOTAI Karoly (HUN)
